9 Clubs;4 Clubs;7 Diamond;8 Diamond;6 Hearts;Nothing in hand
Jack Hearts;9 Spade;10 Clubs;5 Clubs;9 Hearts;One pair
Jack Spade;2 Hearts;3 Hearts;Jack Diamond;4 Clubs;One pair
Queen Spade;2 Hearts;Queen Clubs;8 Clubs;Jack Spade;One pair
2 Hearts;6 Clubs;King Clubs;King Hearts;King Spade;Three of a kind
Aces Spade;6 Diamond;2 Spade;4 Clubs;Aces Diamond;One pair
4 Clubs;6 Clubs;Queen Diamond;8 Hearts;3 Hearts;Nothing in hand
9 Hearts;King Spade;5 Clubs;Jack Hearts;9 Spade;One pair
5 Hearts;Jack Hearts;6 Diamond;8 Spade;7 Hearts;Nothing in hand
5 Clubs;4 Diamond;7 Clubs;2 Spade;9 Clubs;Nothing in hand
7 Diamond;9 Spade;4 Clubs;Jack Clubs;King Hearts;Nothing in hand
4 Diamond;10 Hearts;6 Diamond;9 Diamond;3 Spade;Nothing in hand
King Spade;8 Clubs;King Clubs;6 Clubs;2 Diamond;One pair
10 Clubs;Queen Diamond;7 Diamond;Queen Hearts;5 Spade;One pair
King Spade;Queen Clubs;King Clubs;7 Hearts;8 Clubs;One pair
3 Hearts;6 Spade;6 Hearts;King Spade;Jack Diamond;One pair
7 Hearts;Aces Clubs;Jack Clubs;3 Diamond;Queen Clubs;Nothing in hand
5 Hearts;Aces Spade;5 Diamond;2 Diamond;6 Hearts;One pair
King Diamond;King Hearts;Aces Spade;8 Diamond;4 Hearts;One pair
4 Hearts;9 Spade;5 Spade;5 Diamond;7 Clubs;One pair
7 Spade;7 Clubs;4 Hearts;Jack Diamond;9 Diamond;One pair
2 Hearts;9 Diamond;2 Clubs;9 Clubs;8 Hearts;Two pairs
9 Diamond;2 Diamond;6 Clubs;10 Diamond;7 Diamond;Nothing in hand
3 Clubs;4 Hearts;8 Diamond;7 Clubs;9 Diamond;Nothing in hand
9 Spade;5 Spade;4 Diamond;10 Spade;7 Spade;Nothing in hand
Queen Hearts;Queen Clubs;8 Clubs;Jack Clubs;Queen Spade;Three of a kind
Aces Spade;6 Clubs;4 Hearts;9 Hearts;Aces Hearts;One pair
10 Spade;6 Clubs;Jack Clubs;5 Clubs;Queen Spade;Nothing in hand
8 Hearts;Jack Hearts;2 Clubs;7 Clubs;Aces Diamond;Nothing in hand
5 Clubs;Jack Spade;2 Spade;9 Clubs;7 Diamond;Nothing in hand
Queen Spade;7 Hearts;9 Spade;8 Clubs;7 Diamond;One pair
9 Spade;2 Spade;7 Diamond;King Clubs;Jack Diamond;Nothing in hand
6 Diamond;8 Diamond;Queen Spade;8 Clubs;Jack Diamond;One pair
9 Spade;8 Clubs;2 Clubs;9 Clubs;Jack Clubs;One pair
4 Diamond;10 Spade;3 Diamond;King Clubs;4 Clubs;One pair
5 Clubs;2 Clubs;10 Spade;Jack Clubs;Jack Spade;One pair
7 Spade;3 Diamond;3 Clubs;10 Clubs;Queen Diamond;One pair
4 Spade;7 Spade;7 Hearts;4 Diamond;5 Spade;Two pairs
7 Clubs;2 Diamond;3 Spade;King Clubs;2 Clubs;One pair
4 Diamond;King Diamond;8 Spade;9 Diamond;9 Hearts;One pair
8 Clubs;9 Hearts;8 Diamond;8 Hearts;3 Clubs;Three of a kind
3 Clubs;Aces Spade;10 Spade;2 Hearts;4 Clubs;Nothing in hand
7 Diamond;4 Hearts;3 Diamond;8 Spade;Aces Hearts;Nothing in hand
7 Clubs;King Hearts;3 Spade;9 Hearts;Aces Clubs;Nothing in hand
9 Clubs;7 Spade;King Diamond;Aces Spade;Queen Diamond;Nothing in hand
4 Clubs;7 Diamond;Aces Clubs;3 Clubs;9 Spade;Nothing in hand
8 Diamond;2 Clubs;King Spade;King Diamond;Jack Clubs;One pair
Queen Spade;Jack Diamond;9 Spade;8 Clubs;7 Spade;Nothing in hand
Jack Hearts;7 Hearts;9 Clubs;5 Hearts;10 Diamond;Nothing in hand
Aces Clubs;9 Diamond;2 Diamond;Jack Spade;9 Spade;One pair
4 Spade;Queen Diamond;Aces Spade;7 Spade;7 Hearts;One pair
3 Diamond;King Hearts;9 Spade;8 Spade;8 Diamond;One pair
Aces Clubs;6 Spade;8 Diamond;2 Diamond;6 Hearts;One pair
5 Clubs;8 Hearts;Queen Spade;Queen Hearts;King Hearts;One pair
Jack Clubs;2 Spade;10 Clubs;Queen Diamond;7 Hearts;Nothing in hand
4 Clubs;7 Hearts;King Diamond;Queen Diamond;2 Spade;Nothing in hand
8 Diamond;Queen Spade;Jack Clubs;Aces Clubs;9 Diamond;Nothing in hand
7 Spade;Queen Clubs;2 Clubs;King Diamond;5 Hearts;Nothing in hand
5 Spade;5 Diamond;2 Diamond;King Spade;4 Clubs;One pair
Jack Hearts;Queen Diamond;10 Diamond;9 Clubs;King Spade;Straight
King Spade;3 Hearts;7 Hearts;9 Spade;7 Diamond;One pair
Aces Hearts;2 Diamond;6 Clubs;Jack Spade;Queen Clubs;Nothing in hand
5 Diamond;Queen Hearts;3 Diamond;7 Hearts;9 Hearts;Nothing in hand
9 Clubs;4 Spade;3 Hearts;7 Diamond;Queen Hearts;Nothing in hand
Jack Clubs;Queen Hearts;7 Diamond;4 Spade;Aces Spade;Nothing in hand
2 Clubs;Jack Diamond;4 Spade;King Clubs;King Spade;One pair
Aces Clubs;Aces Spade;3 Clubs;4 Spade;8 Spade;One pair
4 Clubs;5 Hearts;3 Spade;Jack Hearts;King Clubs;Nothing in hand
5 Spade;5 Diamond;Queen Clubs;2 Spade;Queen Diamond;Two pairs
8 Hearts;10 Clubs;Jack Spade;4 Diamond;3 Diamond;Nothing in hand
6 Clubs;3 Clubs;5 Hearts;Jack Hearts;8 Spade;Nothing in hand
6 Clubs;Jack Hearts;5 Diamond;5 Spade;10 Hearts;One pair
2 Spade;5 Diamond;6 Hearts;10 Diamond;3 Diamond;Nothing in hand
10 Clubs;Aces Spade;Jack Spade;2 Hearts;King Clubs;Nothing in hand
Jack Hearts;10 Spade;9 Diamond;2 Spade;6 Hearts;Nothing in hand
10 Hearts;3 Spade;4 Spade;8 Hearts;Jack Clubs;Nothing in hand
Jack Clubs;4 Diamond;2 Clubs;4 Spade;6 Hearts;One pair
9 Spade;4 Diamond;Jack Spade;4 Clubs;9 Clubs;Two pairs
4 Hearts;9 Clubs;2 Diamond;Queen Hearts;6 Spade;Nothing in hand
9 Clubs;8 Spade;6 Spade;6 Diamond;Jack Clubs;One pair
Queen Diamond;Aces Diamond;Jack Spade;2 Diamond;5 Spade;Nothing in hand
Aces Spade;5 Diamond;7 Spade;4 Hearts;10 Spade;Nothing in hand
7 Diamond;2 Spade;7 Hearts;7 Spade;2 Hearts;Full house
5 Spade;8 Diamond;4 Spade;5 Hearts;Jack Diamond;One pair
8 Diamond;Jack Hearts;Queen Diamond;5 Spade;9 Spade;Nothing in hand
Queen Diamond;9 Diamond;2 Diamond;3 Hearts;6 Diamond;Nothing in hand
9 Diamond;King Diamond;5 Hearts;8 Spade;8 Clubs;One pair
Aces Hearts;Jack Diamond;4 Spade;8 Spade;8 Hearts;One pair
3 Diamond;5 Spade;2 Hearts;6 Diamond;10 Clubs;Nothing in hand
9 Diamond;Aces Diamond;8 Hearts;9 Clubs;10 Spade;One pair
Aces Clubs;5 Spade;Queen Spade;2 Diamond;10 Spade;Nothing in hand
7 Hearts;Jack Hearts;King Spade;3 Spade;5 Spade;Nothing in hand
10 Spade;Jack Hearts;7 Hearts;2 Hearts;Jack Diamond;One pair
4 Hearts;Jack Hearts;6 Clubs;10 Clubs;10 Diamond;One pair
8 Clubs;King Spade;4 Clubs;Queen Clubs;Aces Hearts;Nothing in hand
2 Spade;6 Spade;Aces Clubs;9 Diamond;8 Clubs;Nothing in hand
5 Clubs;Aces Spade;3 Spade;6 Diamond;10 Hearts;Nothing in hand
7 Spade;8 Clubs;Jack Diamond;5 Clubs;7 Clubs;One pair
Jack Hearts;3 Spade;7 Diamond;Queen Hearts;4 Hearts;Nothing in hand
7 Clubs;Aces Clubs;5 Hearts;2 Hearts;3 Spade;Nothing in hand
5 Diamond;King Hearts;Jack Clubs;2 Spade;Jack Diamond;One pair
10 Hearts;4 Hearts;3 Hearts;3 Diamond;Aces Diamond;One pair
King Hearts;Queen Spade;King Clubs;4 Spade;2 Spade;One pair
3 Clubs;6 Clubs;5 Clubs;3 Hearts;3 Spade;Three of a kind
Queen Clubs;6 Spade;10 Spade;3 Clubs;2 Clubs;Nothing in hand
10 Hearts;Aces Hearts;3 Hearts;2 Spade;2 Hearts;One pair
King Clubs;6 Clubs;King Hearts;2 Spade;King Diamond;Three of a kind
6 Hearts;6 Diamond;Queen Clubs;8 Diamond;8 Clubs;Two pairs
Aces Clubs;10 Hearts;9 Spade;2 Diamond;7 Diamond;Nothing in hand
Jack Hearts;3 Spade;9 Diamond;10 Diamond;5 Diamond;Nothing in hand
6 Spade;8 Clubs;5 Clubs;7 Spade;3 Clubs;Nothing in hand
King Spade;8 Spade;King Hearts;3 Clubs;3 Hearts;Two pairs
9 Diamond;10 Spade;3 Diamond;8 Spade;Aces Clubs;Nothing in hand
9 Diamond;Jack Clubs;5 Spade;5 Diamond;King Hearts;One pair
2 Hearts;7 Hearts;2 Diamond;Aces Clubs;5 Clubs;One pair
2 Diamond;4 Diamond;Queen Spade;Queen Diamond;6 Hearts;One pair
Aces Hearts;Jack Diamond;6 Diamond;2 Spade;7 Spade;Nothing in hand
8 Spade;10 Hearts;2 Spade;9 Clubs;5 Hearts;Nothing in hand
King Diamond;2 Spade;Jack Hearts;Queen Clubs;5 Hearts;Nothing in hand
3 Hearts;Aces Hearts;6 Clubs;2 Diamond;Queen Hearts;Nothing in hand
Queen Spade;5 Hearts;King Spade;Jack Hearts;9 Spade;Nothing in hand
4 Diamond;10 Spade;King Diamond;6 Spade;7 Clubs;Nothing in hand
7 Clubs;9 Spade;7 Spade;6 Clubs;4 Hearts;One pair
King Clubs;7 Hearts;Jack Clubs;Jack Hearts;4 Spade;One pair
2 Hearts;6 Clubs;4 Diamond;8 Clubs;Aces Clubs;Nothing in hand
2 Spade;9 Clubs;6 Hearts;8 Hearts;King Diamond;Nothing in hand
Jack Clubs;3 Diamond;6 Diamond;Jack Spade;6 Hearts;Two pairs
King Clubs;9 Hearts;7 Diamond;Jack Diamond;7 Hearts;One pair
Aces Spade;Queen Clubs;4 Hearts;7 Hearts;3 Diamond;Nothing in hand
3 Spade;6 Spade;9 Spade;7 Spade;9 Diamond;One pair
Jack Spade;4 Hearts;7 Diamond;Aces Spade;9 Spade;Nothing in hand
King Diamond;8 Clubs;2 Hearts;Jack Hearts;4 Spade;Nothing in hand
9 Spade;5 Clubs;3 Hearts;Jack Hearts;6 Hearts;Nothing in hand
Aces Diamond;Aces Hearts;6 Diamond;Aces Clubs;7 Spade;Three of a kind
9 Spade;3 Diamond;4 Hearts;Aces Diamond;8 Spade;Nothing in hand
Queen Clubs;Queen Hearts;Queen Diamond;King Spade;4 Diamond;Three of a kind
10 Clubs;Queen Clubs;9 Spade;4 Spade;8 Diamond;Nothing in hand
3 Diamond;King Diamond;2 Diamond;Jack Diamond;Queen Clubs;Nothing in hand
3 Hearts;3 Diamond;King Hearts;6 Hearts;4 Hearts;One pair
6 Diamond;5 Diamond;King Hearts;6 Hearts;10 Spade;One pair
King Hearts;6 Clubs;2 Clubs;2 Diamond;2 Spade;Three of a kind
Jack Hearts;Jack Clubs;5 Hearts;Aces Diamond;9 Spade;One pair
King Clubs;Queen Spade;9 Spade;6 Diamond;3 Diamond;Nothing in hand
5 Hearts;5 Spade;2 Diamond;Aces Diamond;3 Clubs;One pair
4 Hearts;4 Clubs;Queen Spade;3 Hearts;10 Hearts;One pair
5 Hearts;9 Diamond;6 Hearts;3 Diamond;7 Clubs;Nothing in hand
2 Spade;8 Hearts;6 Clubs;4 Diamond;Queen Spade;Nothing in hand
Aces Diamond;5 Hearts;5 Clubs;9 Diamond;4 Clubs;One pair
King Spade;9 Hearts;8 Diamond;Aces Clubs;Aces Hearts;One pair
9 Hearts;8 Hearts;10 Diamond;10 Clubs;10 Spade;Three of a kind
2 Hearts;10 Diamond;Jack Spade;6 Spade;8 Spade;Nothing in hand
6 Spade;Jack Clubs;6 Clubs;5 Clubs;10 Diamond;One pair
10 Clubs;King Spade;2 Spade;10 Diamond;King Clubs;Two pairs
6 Diamond;Queen Spade;3 Diamond;3 Spade;9 Hearts;One pair
10 Spade;5 Clubs;King Spade;2 Spade;King Diamond;One pair
7 Clubs;3 Diamond;5 Spade;8 Spade;10 Diamond;Nothing in hand
10 Clubs;9 Hearts;4 Hearts;4 Spade;2 Hearts;One pair
9 Spade;7 Diamond;King Hearts;King Spade;2 Hearts;One pair
10 Hearts;6 Spade;Queen Spade;5 Spade;3 Clubs;Nothing in hand
3 Spade;Jack Hearts;4 Diamond;2 Spade;8 Diamond;Nothing in hand
8 Spade;4 Hearts;King Clubs;3 Hearts;Queen Clubs;Nothing in hand
10 Diamond;10 Clubs;5 Hearts;4 Diamond;5 Clubs;Two pairs
Queen Spade;Queen Clubs;Jack Clubs;4 Hearts;King Diamond;One pair
10 Spade;6 Diamond;4 Clubs;8 Clubs;Aces Clubs;Nothing in hand
3 Clubs;9 Diamond;Queen Spade;5 Diamond;9 Spade;One pair
7 Diamond;6 Spade;Aces Diamond;Jack Hearts;5 Diamond;Nothing in hand
10 Diamond;9 Spade;King Spade;6 Spade;3 Hearts;Nothing in hand
10 Diamond;5 Diamond;King Diamond;3 Spade;9 Spade;Nothing in hand
King Hearts;10 Spade;6 Spade;King Diamond;6 Clubs;Two pairs
3 Hearts;9 Diamond;Queen Diamond;6 Diamond;9 Spade;One pair
4 Clubs;4 Spade;4 Hearts;Aces Diamond;Aces Hearts;Full house
8 Clubs;10 Clubs;5 Diamond;Queen Spade;5 Hearts;One pair
6 Clubs;3 Spade;King Clubs;10 Spade;7 Spade;Nothing in hand
Queen Clubs;10 Hearts;King Hearts;4 Hearts;6 Spade;Nothing in hand
6 Spade;Jack Diamond;7 Spade;4 Clubs;2 Hearts;Nothing in hand
6 Spade;Queen Spade;4 Diamond;King Diamond;Jack Spade;Nothing in hand
Jack Hearts;9 Hearts;Jack Clubs;King Spade;10 Diamond;One pair
10 Diamond;Queen Spade;10 Spade;2 Diamond;4 Diamond;One pair
5 Diamond;7 Hearts;9 Hearts;Queen Clubs;4 Clubs;Nothing in hand
10 Clubs;Aces Diamond;2 Clubs;7 Clubs;8 Spade;Nothing in hand
7 Spade;Jack Clubs;Queen Clubs;Queen Spade;Jack Spade;Two pairs
5 Clubs;3 Spade;4 Diamond;10 Clubs;Queen Spade;Nothing in hand
3 Spade;8 Clubs;6 Hearts;Queen Clubs;King Diamond;Nothing in hand
Jack Hearts;7 Hearts;10 Clubs;Queen Clubs;Aces Spade;Nothing in hand
4 Diamond;4 Clubs;10 Clubs;King Clubs;2 Spade;One pair
2 Spade;Aces Spade;Queen Clubs;King Clubs;King Diamond;One pair
3 Diamond;7 Spade;5 Diamond;6 Diamond;8 Spade;Nothing in hand
8 Hearts;9 Diamond;6 Spade;Jack Clubs;9 Spade;One pair
King Spade;8 Spade;8 Hearts;10 Clubs;Aces Clubs;One pair
3 Clubs;3 Diamond;8 Diamond;5 Hearts;King Spade;One pair
Queen Clubs;Aces Hearts;3 Hearts;Jack Diamond;King Diamond;Nothing in hand
3 Spade;6 Diamond;King Spade;3 Clubs;5 Spade;One pair
4 Diamond;7 Clubs;Queen Spade;7 Spade;10 Clubs;One pair
Queen Diamond;7 Spade;6 Clubs;Jack Diamond;9 Hearts;Nothing in hand
7 Diamond;7 Hearts;5 Diamond;4 Spade;King Spade;One pair
2 Spade;3 Spade;8 Diamond;7 Diamond;4 Spade;Nothing in hand
6 Spade;10 Hearts;10 Spade;4 Spade;3 Diamond;One pair
7 Diamond;6 Hearts;King Clubs;2 Diamond;8 Spade;Nothing in hand
Aces Spade;Queen Diamond;8 Diamond;8 Hearts;10 Clubs;One pair
5 Hearts;4 Clubs;Jack Spade;Aces Hearts;2 Diamond;Nothing in hand
7 Hearts;King Hearts;8 Clubs;3 Spade;Aces Clubs;Nothing in hand
King Diamond;7 Clubs;10 Spade;6 Spade;2 Diamond;Nothing in hand
7 Hearts;Jack Clubs;10 Clubs;2 Spade;3 Diamond;Nothing in hand
King Spade;3 Spade;King Clubs;3 Hearts;Aces Spade;Two pairs
3 Clubs;4 Spade;King Clubs;Jack Spade;2 Spade;Nothing in hand
7 Diamond;Jack Clubs;5 Spade;4 Clubs;3 Spade;Nothing in hand
4 Clubs;7 Clubs;Queen Clubs;9 Spade;10 Hearts;Nothing in hand
Queen Diamond;Jack Diamond;4 Clubs;3 Spade;King Diamond;Nothing in hand
Queen Spade;3 Diamond;7 Hearts;6 Diamond;Queen Clubs;One pair
8 Diamond;8 Hearts;6 Diamond;6 Spade;King Hearts;Two pairs
Aces Diamond;5 Diamond;7 Hearts;8 Hearts;10 Diamond;Nothing in hand
Aces Clubs;Aces Spade;7 Spade;6 Diamond;8 Spade;One pair
7 Diamond;10 Spade;10 Diamond;8 Spade;3 Hearts;One pair
Aces Clubs;10 Clubs;3 Diamond;5 Spade;7 Hearts;Nothing in hand
9 Hearts;Queen Hearts;5 Diamond;Aces Clubs;6 Diamond;Nothing in hand
4 Diamond;King Diamond;8 Diamond;3 Spade;3 Diamond;One pair
Queen Hearts;5 Clubs;3 Spade;King Diamond;2 Diamond;Nothing in hand
10 Hearts;7 Spade;4 Diamond;9 Clubs;Aces Diamond;Nothing in hand
4 Clubs;7 Diamond;7 Hearts;Queen Spade;Jack Clubs;One pair
9 Spade;King Diamond;10 Hearts;7 Spade;King Hearts;One pair
Jack Diamond;5 Clubs;Aces Spade;9 Diamond;10 Spade;Nothing in hand
2 Spade;Jack Spade;King Spade;Jack Diamond;10 Hearts;One pair
4 Diamond;3 Hearts;Jack Hearts;3 Spade;8 Hearts;One pair
2 Clubs;4 Hearts;9 Spade;5 Diamond;4 Diamond;One pair
Aces Spade;9 Hearts;10 Spade;6 Clubs;6 Spade;One pair
6 Diamond;6 Spade;10 Clubs;7 Hearts;King Diamond;One pair
Queen Diamond;8 Spade;Jack Clubs;6 Diamond;3 Clubs;Nothing in hand
4 Clubs;8 Spade;2 Spade;10 Spade;9 Hearts;Nothing in hand
9 Spade;King Diamond;6 Clubs;King Spade;8 Hearts;One pair
7 Hearts;Jack Diamond;Aces Hearts;4 Hearts;3 Spade;Nothing in hand
Aces Spade;7 Spade;2 Hearts;2 Diamond;8 Hearts;One pair
3 Hearts;Queen Spade;Aces Diamond;2 Hearts;4 Clubs;Nothing in hand
Queen Clubs;Queen Spade;4 Hearts;3 Hearts;Jack Spade;One pair
Jack Diamond;8 Spade;2 Hearts;Aces Diamond;Jack Clubs;One pair
Aces Spade;7 Clubs;9 Diamond;Jack Hearts;King Spade;Nothing in hand
7 Hearts;9 Diamond;10 Clubs;King Spade;4 Hearts;Nothing in hand
7 Clubs;10 Diamond;Jack Diamond;Jack Hearts;3 Diamond;One pair
King Diamond;8 Diamond;Aces Diamond;4 Clubs;6 Spade;Nothing in hand
2 Diamond;8 Diamond;9 Diamond;10 Spade;6 Spade;Nothing in hand
9 Spade;Jack Diamond;4 Clubs;4 Hearts;Queen Spade;One pair
9 Spade;Aces Diamond;3 Diamond;King Clubs;7 Spade;Nothing in hand
10 Hearts;2 Spade;Queen Clubs;10 Clubs;5 Spade;One pair
Aces Hearts;4 Clubs;8 Hearts;Aces Spade;9 Diamond;One pair
Jack Hearts;7 Clubs;5 Hearts;Aces Diamond;8 Clubs;Nothing in hand
7 Clubs;5 Hearts;2 Clubs;5 Clubs;Jack Hearts;One pair
4 Clubs;6 Diamond;2 Hearts;5 Spade;King Hearts;Nothing in hand
King Hearts;8 Hearts;King Spade;10 Hearts;2 Clubs;One pair
King Hearts;9 Diamond;6 Diamond;2 Spade;4 Clubs;Nothing in hand
6 Clubs;7 Clubs;4 Diamond;9 Spade;3 Diamond;Nothing in hand
9 Clubs;Jack Hearts;10 Hearts;7 Diamond;5 Clubs;Nothing in hand
9 Hearts;King Clubs;5 Spade;5 Clubs;8 Hearts;One pair
7 Diamond;3 Spade;Jack Diamond;3 Diamond;Queen Diamond;One pair
Queen Hearts;Aces Clubs;Queen Diamond;4 Clubs;7 Diamond;One pair
Aces Spade;7 Spade;9 Diamond;Jack Diamond;6 Hearts;Nothing in hand
7 Hearts;Queen Hearts;Jack Clubs;4 Spade;2 Diamond;Nothing in hand
7 Spade;3 Hearts;4 Spade;9 Clubs;4 Clubs;One pair
6 Hearts;2 Spade;Queen Clubs;Jack Clubs;9 Clubs;Nothing in hand
2 Diamond;8 Spade;10 Clubs;5 Spade;King Hearts;Nothing in hand
10 Clubs;2 Diamond;Aces Spade;King Diamond;4 Clubs;Nothing in hand
Queen Clubs;7 Diamond;3 Hearts;8 Diamond;King Spade;Nothing in hand
6 Clubs;King Diamond;Aces Clubs;King Spade;7 Spade;One pair
Aces Spade;10 Clubs;7 Spade;9 Diamond;2 Diamond;Nothing in hand
Jack Diamond;Aces Diamond;3 Spade;Queen Diamond;Queen Hearts;One pair
2 Spade;King Diamond;King Spade;Jack Diamond;Aces Diamond;One pair
6 Spade;King Diamond;7 Spade;8 Clubs;8 Diamond;One pair
3 Hearts;7 Hearts;Jack Clubs;10 Diamond;7 Clubs;One pair
6 Clubs;7 Spade;Jack Diamond;9 Hearts;4 Diamond;Nothing in hand
8 Clubs;3 Hearts;King Spade;10 Clubs;10 Spade;One pair
4 Diamond;10 Hearts;Jack Clubs;King Spade;7 Clubs;Nothing in hand
King Spade;6 Hearts;7 Diamond;2 Clubs;5 Diamond;Nothing in hand
8 Diamond;7 Clubs;Queen Clubs;5 Spade;7 Spade;One pair
10 Spade;8 Diamond;3 Hearts;10 Diamond;7 Clubs;One pair
2 Clubs;9 Hearts;6 Hearts;5 Hearts;Jack Clubs;Nothing in hand
2 Diamond;3 Spade;Aces Spade;9 Spade;2 Clubs;One pair
Aces Diamond;8 Clubs;9 Hearts;Queen Spade;7 Spade;Nothing in hand
Aces Clubs;6 Hearts;2 Hearts;10 Diamond;Jack Clubs;Nothing in hand
6 Spade;3 Spade;9 Hearts;7 Spade;4 Diamond;Nothing in hand
8 Spade;10 Spade;6 Hearts;10 Diamond;King Diamond;One pair
Jack Clubs;4 Diamond;2 Diamond;King Hearts;10 Spade;Nothing in hand
4 Clubs;9 Spade;King Spade;9 Hearts;3 Spade;One pair
6 Diamond;4 Clubs;2 Diamond;Aces Spade;Queen Clubs;Nothing in hand
5 Hearts;10 Hearts;3 Hearts;9 Clubs;King Diamond;Nothing in hand
Queen Clubs;4 Diamond;9 Clubs;Aces Diamond;10 Diamond;Nothing in hand
King Clubs;2 Hearts;8 Hearts;4 Clubs;7 Hearts;Nothing in hand
5 Spade;Aces Diamond;5 Clubs;Aces Clubs;Queen Hearts;Two pairs
7 Diamond;5 Clubs;Jack Clubs;8 Hearts;4 Spade;Nothing in hand
King Diamond;Queen Spade;Jack Spade;2 Diamond;5 Clubs;Nothing in hand
Queen Spade;7 Diamond;Queen Hearts;8 Clubs;9 Clubs;One pair
8 Clubs;4 Hearts;5 Clubs;5 Hearts;3 Hearts;One pair
3 Clubs;Aces Hearts;Jack Diamond;5 Hearts;10 Clubs;Nothing in hand
6 Clubs;Jack Clubs;7 Spade;8 Spade;4 Diamond;Nothing in hand
5 Clubs;Aces Clubs;Jack Diamond;5 Hearts;10 Hearts;One pair
3 Spade;Queen Diamond;2 Hearts;6 Hearts;King Spade;Nothing in hand
Jack Diamond;4 Hearts;6 Diamond;Queen Clubs;9 Diamond;Nothing in hand
Aces Diamond;Jack Diamond;4 Spade;King Spade;6 Hearts;Nothing in hand
Queen Hearts;King Spade;6 Hearts;4 Spade;8 Hearts;Nothing in hand
King Clubs;8 Hearts;8 Diamond;9 Spade;King Diamond;Two pairs
9 Clubs;4 Clubs;3 Hearts;King Diamond;4 Hearts;One pair
Aces Hearts;King Spade;10 Hearts;2 Hearts;10 Spade;One pair
8 Hearts;Queen Diamond;King Hearts;8 Clubs;6 Hearts;One pair
2 Hearts;Queen Diamond;8 Spade;Aces Diamond;7 Hearts;Nothing in hand
3 Diamond;Aces Diamond;9 Hearts;6 Hearts;Aces Hearts;One pair
10 Hearts;Queen Diamond;Jack Diamond;9 Hearts;4 Spade;Nothing in hand
5 Diamond;10 Spade;6 Hearts;King Diamond;6 Spade;One pair
10 Spade;8 Hearts;King Hearts;7 Hearts;4 Spade;Nothing in hand
Queen Clubs;Queen Diamond;Queen Spade;Aces Hearts;3 Hearts;Three of a kind
3 Clubs;9 Diamond;9 Clubs;8 Hearts;5 Spade;One pair
King Hearts;5 Clubs;King Diamond;7 Diamond;4 Spade;One pair
2 Hearts;5 Diamond;10 Diamond;9 Diamond;6 Clubs;Nothing in hand
10 Spade;Aces Clubs;King Diamond;Queen Diamond;3 Diamond;Nothing in hand
Queen Diamond;6 Diamond;10 Diamond;Aces Diamond;3 Spade;Nothing in hand
8 Diamond;Queen Hearts;Queen Clubs;9 Hearts;Queen Diamond;Three of a kind
Aces Clubs;3 Hearts;Jack Hearts;4 Spade;9 Clubs;Nothing in hand
7 Spade;3 Diamond;5 Diamond;Queen Diamond;10 Diamond;Nothing in hand
Aces Hearts;6 Spade;10 Spade;Jack Spade;9 Hearts;Nothing in hand
Queen Clubs;8 Diamond;7 Spade;7 Clubs;3 Diamond;One pair
Aces Hearts;Jack Spade;Queen Diamond;5 Spade;5 Hearts;One pair
6 Clubs;Aces Clubs;5 Clubs;3 Clubs;8 Clubs;Flush
7 Spade;Queen Hearts;4 Hearts;2 Spade;Queen Spade;One pair
King Hearts;Aces Diamond;Queen Hearts;6 Diamond;Jack Clubs;Nothing in hand
5 Diamond;Jack Clubs;4 Hearts;Queen Hearts;8 Diamond;Nothing in hand
Jack Diamond;Aces Diamond;7 Spade;5 Hearts;2 Diamond;Nothing in hand
Queen Spade;Jack Clubs;Aces Clubs;4 Spade;Aces Hearts;One pair
7 Clubs;2 Clubs;9 Diamond;Jack Clubs;4 Clubs;Nothing in hand
King Clubs;7 Hearts;7 Spade;9 Hearts;10 Diamond;One pair
8 Diamond;Aces Clubs;2 Hearts;2 Spade;9 Hearts;One pair
King Spade;7 Diamond;3 Hearts;Queen Hearts;9 Hearts;Nothing in hand
8 Hearts;King Hearts;4 Hearts;10 Clubs;2 Diamond;Nothing in hand
Jack Diamond;6 Spade;Queen Hearts;4 Hearts;Queen Diamond;One pair
Queen Spade;4 Spade;7 Spade;King Diamond;Queen Diamond;One pair
10 Hearts;2 Hearts;7 Clubs;7 Diamond;4 Diamond;One pair
King Spade;2 Hearts;2 Spade;3 Spade;4 Diamond;One pair
2 Hearts;7 Hearts;10 Diamond;6 Diamond;3 Spade;Nothing in hand
7 Hearts;Aces Diamond;10 Diamond;8 Clubs;King Diamond;Nothing in hand
4 Hearts;10 Diamond;Queen Diamond;Jack Spade;King Diamond;Nothing in hand
8 Spade;10 Diamond;2 Diamond;Aces Clubs;Queen Diamond;Nothing in hand
8 Spade;7 Diamond;6 Diamond;2 Hearts;Queen Diamond;Nothing in hand
5 Clubs;4 Clubs;10 Clubs;7 Hearts;10 Hearts;One pair
3 Hearts;4 Clubs;8 Diamond;Aces Diamond;9 Clubs;Nothing in hand
10 Diamond;6 Hearts;7 Spade;King Hearts;6 Diamond;One pair
10 Spade;Jack Spade;Jack Clubs;Queen Clubs;2 Hearts;One pair
9 Spade;Queen Spade;Jack Diamond;9 Diamond;2 Clubs;One pair
4 Clubs;7 Diamond;Queen Clubs;5 Hearts;7 Spade;One pair
5 Clubs;9 Clubs;King Diamond;7 Spade;King Clubs;One pair
King Diamond;King Spade;3 Hearts;3 Spade;Aces Spade;Two pairs
